"",">40hrs/week",">$14/hr","no kids","age <40yrs","not disabled","after 1983"
"2678",1,1,0,0,1,1
"2679",0,1,1,0,1,1
"2680",0,1,1,0,1,1
"2681",0,1,1,0,1,1
"2682",1,0,0,1,1,0
"2683",1,0,0,1,1,0
"2684",1,0,0,1,1,0
"2685",1,0,0,1,1,0
"2686",1,0,0,1,1,0
"2687",0,0,0,1,1,1
"2688",1,0,0,1,1,1
"2689",1,0,0,1,1,1
"2690",1,0,0,1,1,1
"2691",1,0,0,0,0,1
"2692",1,0,0,1,1,0
"2693",1,0,0,1,1,0
"2694",1,1,0,1,1,0
"2695",1,0,0,1,1,0
"2696",1,1,0,1,1,0
"2697",1,0,0,1,1,1
"2698",1,0,0,1,1,1
"2699",1,0,0,1,1,1
"2700",1,0,0,1,0,1
"2701",1,0,0,0,1,1
"2702",0,0,0,0,1,0
"2703",0,0,0,0,1,0
"2704",1,0,0,0,1,0
"2705",1,0,0,0,1,0
"2706",1,0,1,0,1,0
"2707",1,0,1,0,1,1
"2708",1,0,1,0,1,1
"2709",1,0,1,0,1,1
"2710",1,0,1,0,1,1
"2711",0,0,1,0,1,1
"2712",1,0,0,0,1,0
"2713",0,0,0,0,1,0
"2714",1,0,0,0,1,0
"2715",0,0,0,0,1,0
"2716",0,0,0,0,1,0
"2717",0,0,0,0,1,1
"2718",0,1,0,0,1,1
"2719",0,1,0,0,1,1
"2720",1,1,0,0,1,1
"2721",1,1,0,0,1,1
"2722",1,0,1,1,1,0
"2723",1,0,1,1,1,0
"2724",1,0,0,1,1,0
"2725",1,1,0,1,1,0
"2726",1,1,0,1,1,0
"2727",1,1,0,1,1,1
"2728",1,0,0,1,1,1
"2729",1,1,0,1,1,1
"2730",1,0,0,1,1,1
"2731",0,1,0,1,1,1
"2732",1,1,0,1,1,0
"2733",1,1,0,1,1,0
"2734",0,1,0,1,1,0
"2735",0,1,0,1,1,0
"2736",0,1,0,1,1,0
"2737",0,1,0,0,1,1
"2738",0,1,0,0,1,1
"2739",0,1,0,0,1,1
"2740",0,1,0,0,1,1
"2741",0,1,0,0,1,1
"2742",0,1,0,0,1,0
"2743",0,1,0,0,1,0
"2744",0,1,0,0,1,0
"2745",1,1,0,0,1,0
"2746",0,1,0,0,1,0
"2747",0,1,0,0,1,1
"2748",1,1,0,0,1,1
"2749",1,1,0,0,1,1
"2750",0,1,0,0,1,1
"2751",1,1,0,0,1,1
"2752",1,1,0,0,1,0
"2753",1,1,0,0,1,0
"2754",1,1,1,0,1,0
"2755",1,1,1,0,1,0
"2756",1,1,1,0,1,0
"2757",0,1,1,0,1,1
"2758",0,1,1,0,1,1
"2759",0,1,1,0,1,1
"2760",0,1,1,0,1,1
"2761",1,1,1,0,1,1
"2762",0,1,1,1,1,0
"2763",1,1,1,1,1,0
"2764",0,1,1,1,1,0
"2765",1,1,0,1,1,0
"2766",0,0,0,1,1,0
"2767",0,0,0,1,1,1
"2768",1,1,0,1,1,1
"2769",1,1,0,1,1,1
"2770",1,1,0,1,1,1
"2771",1,1,0,1,1,1
"2772",0,1,0,0,1,0
"2773",0,1,0,0,1,0
"2774",0,1,0,0,1,0
"2775",0,1,0,0,1,0
"2776",0,1,0,0,1,0
"2777",0,1,0,0,1,1
"2778",0,1,0,0,1,1
"2779",0,1,1,0,1,1
"2780",0,1,1,0,1,1
"2781",0,1,1,0,1,1
"2782",1,1,0,0,1,0
"2783",1,1,0,0,1,0
"2784",0,1,0,0,1,0
"2785",0,1,0,0,1,0
"2786",1,1,0,0,1,0
"2787",1,1,0,0,1,1
"2788",1,1,1,0,1,1
"2789",1,1,1,0,1,1
"2790",0,1,1,0,1,1
"2791",0,0,1,0,0,1
"2792",1,1,0,1,1,0
"2793",1,1,0,1,1,0
"2794",1,1,0,1,1,0
"2795",1,1,0,1,1,0
"2796",1,1,0,1,1,0
"2797",1,1,0,1,1,1
"2798",1,1,0,1,1,1
"2799",1,1,0,1,1,1
"2800",1,1,0,1,1,1
"2801",1,1,0,0,1,1
"2802",1,0,0,1,1,0
"2803",1,0,0,1,1,0
"2804",0,0,0,1,1,0
"2805",0,0,0,1,1,0
"2806",0,0,0,1,1,0
"2807",0,0,0,1,1,1
"2808",0,0,0,1,1,1
"2809",0,0,0,1,1,1
"2810",0,0,0,1,1,1
"2811",1,0,0,1,1,1
"2812",0,0,0,0,1,0
"2813",0,0,0,0,1,0
"2814",0,0,0,0,1,0
"2815",0,0,0,0,1,0
"2816",0,0,0,0,1,0
"2817",0,0,1,0,1,1
"2818",0,0,1,0,0,1
"2819",0,0,1,0,1,1
"2820",0,0,1,0,1,1
"2821",0,0,1,0,0,1
"2822",0,1,0,0,1,0
"2823",0,1,0,0,1,0
"2824",0,1,0,0,1,0
"2825",0,1,0,0,1,0
"2826",0,1,0,0,1,0
"2827",0,1,1,0,1,1
"2828",0,1,1,0,1,1
"2829",0,1,1,0,1,1
"2830",0,1,0,0,1,1
"2831",1,1,0,0,1,1
"2832",0,1,1,1,1,0
"2833",1,1,0,1,1,0
"2834",1,1,0,1,1,0
"2835",1,1,0,1,1,0
"2836",1,1,0,1,1,0
"2837",1,1,0,1,1,1
"2838",1,1,0,1,1,1
"2839",1,0,0,1,1,1
"2840",1,1,0,1,1,1
"2841",1,1,0,1,1,1
"2842",1,1,0,1,1,0
"2843",1,1,0,1,1,0
"2844",1,1,0,1,1,0
"2845",1,1,0,1,1,0
"2846",1,1,0,1,1,0
"2847",1,0,0,1,1,1
"2848",1,1,0,1,1,1
"2849",1,0,0,1,1,1
"2850",1,0,0,1,0,1
"2851",1,1,0,1,1,1
"2852",0,1,1,1,1,0
"2853",0,1,1,1,1,0
"2854",0,1,1,1,1,0
"2855",1,1,1,1,1,0
"2856",1,1,1,1,1,0
"2857",1,1,1,1,1,1
"2858",1,1,1,1,1,1
"2859",0,1,1,0,1,1
"2860",1,1,1,0,1,1
"2861",1,1,1,0,1,1
"2862",1,1,0,0,1,0
"2863",1,1,0,0,1,0
"2864",1,1,0,0,1,0
"2865",1,1,0,0,1,0
"2866",1,1,0,0,1,0
"2867",1,1,1,0,1,1
"2868",1,1,1,0,1,1
"2869",1,1,1,0,1,1
"2870",1,1,1,0,1,1
"2871",0,1,1,0,1,1
"2872",0,1,1,1,1,0
"2873",0,1,0,1,1,0
"2874",0,1,0,1,1,0
"2875",0,1,0,1,1,0
"2876",0,1,0,1,1,0
"2877",0,1,0,1,1,1
"2878",0,1,0,1,1,1
"2879",0,1,0,1,1,1
"2880",0,1,0,1,1,1
"2881",0,1,0,0,1,1
"2882",0,0,0,1,1,0
"2883",1,0,0,1,1,0
"2884",0,0,0,1,1,0
"2885",0,0,0,1,1,0
"2886",0,0,0,1,1,0
"2887",1,0,0,1,1,1
"2888",0,0,0,1,1,1
"2889",0,0,0,1,1,1
"2890",0,0,0,1,1,1
"2891",0,0,0,1,1,1
"2892",1,1,0,1,1,0
"2893",1,0,0,1,1,0
"2894",1,1,0,1,1,0
"2895",1,0,0,1,1,0
"2896",1,1,0,1,1,0
"2897",1,0,0,1,1,1
"2898",1,0,0,1,1,1
"2899",1,1,0,1,1,1
"2900",1,1,0,1,1,1
"2901",1,1,0,1,1,1
"2902",0,1,0,1,1,0
"2903",1,0,0,1,1,0
"2904",1,0,0,1,1,0
"2905",1,0,0,1,0,0
"2906",0,0,0,1,1,0
"2907",0,0,0,1,1,1
"2908",0,0,0,1,1,1
"2909",1,0,0,1,1,1
"2910",1,0,0,0,1,1
"2911",0,0,0,0,1,1
"2912",1,1,0,1,1,0
"2913",0,1,0,1,0,0
"2914",0,1,0,1,1,0
"2915",0,1,0,1,1,0
"2916",0,1,0,0,1,0
"2917",0,1,0,0,1,1
"2918",1,1,0,0,1,1
"2919",1,1,0,0,1,1
"2920",1,1,0,0,1,1
"2921",1,1,0,0,1,1
"2922",1,1,1,0,1,0
"2923",1,1,1,0,1,0
"2924",1,1,1,0,1,0
"2925",1,1,1,0,1,0
"2926",0,1,1,0,1,0
"2927",1,1,1,0,1,1
"2928",1,1,1,0,1,1
"2929",1,1,1,0,1,1
"2930",1,1,1,0,1,1
"2931",1,1,1,0,0,1
"2932",0,0,1,1,1,0
"2933",0,0,0,1,1,0
"2934",1,1,0,1,1,0
"2935",0,1,0,1,1,0
"2936",0,1,0,1,1,0
"2937",1,1,0,1,1,1
"2938",1,1,0,1,1,1
"2939",1,1,0,1,1,1
"2940",1,1,0,1,1,1
"2941",1,1,0,1,1,1
"2942",1,0,1,0,1,0
"2943",1,0,1,0,1,0
"2944",1,0,1,0,1,0
"2945",0,0,1,0,1,0
"2946",0,0,1,0,1,0
"2947",0,0,1,0,1,1
"2948",0,0,1,0,1,1
"2949",0,0,1,0,1,1
"2950",0,0,1,0,1,1
"2951",0,0,1,0,1,1
"2952",1,0,0,0,1,0
"2953",1,0,0,0,1,0
"2954",1,0,0,0,1,0
"2955",1,0,1,0,1,0
"2956",1,0,1,0,1,0
"2957",1,0,1,0,1,1
"2958",1,0,1,0,1,1
"2959",1,0,1,0,1,1
"2960",1,0,1,0,1,1
"2961",1,0,1,0,1,1
"2962",0,1,0,0,1,0
"2963",0,1,1,0,1,0
"2964",1,1,1,0,1,0
"2965",1,1,1,0,1,0
"2966",0,1,1,0,1,0
"2967",1,1,1,0,1,1
"2968",1,1,1,0,1,1
"2969",1,1,1,0,1,1
"2970",0,1,1,0,1,1
"2971",0,1,1,0,1,1
"2972",0,0,0,1,1,0
"2973",1,0,0,1,1,0
"2974",1,0,0,1,1,0
"2975",1,0,0,1,1,0
"2976",0,0,0,1,1,0
"2977",1,0,0,1,1,1
"2978",0,0,0,1,1,1
"2979",1,0,0,1,1,1
"2980",0,0,0,1,1,1
"2981",0,0,0,1,1,1
"2982",0,0,0,1,1,0
"2983",0,0,0,1,1,0
"2984",0,0,0,0,1,0
"2985",0,0,0,0,1,0
"2986",0,0,0,0,1,0
"2987",0,0,0,0,1,1
"2988",0,0,0,0,1,1
"2989",0,0,0,0,1,1
"2990",0,0,0,0,1,1
"2991",0,0,0,0,1,1
"2992",0,1,0,0,0,0
"2993",0,0,0,0,1,0
"2994",0,0,0,0,1,0
"2995",0,0,0,0,1,0
"2996",0,0,0,0,1,0
"2997",0,0,0,0,1,1
"2998",1,0,0,0,0,1
"2999",0,0,0,0,1,1
"3000",0,0,0,0,1,1
"3001",1,0,0,0,1,1
"3002",1,0,0,1,1,0
"3003",0,0,0,1,1,0
"3004",1,0,0,1,1,0
"3005",1,0,0,1,1,0
"3006",0,0,0,1,1,0
"3007",1,0,0,1,1,1
"3008",1,0,0,1,1,1
"3009",1,0,0,1,1,1
"3010",1,0,0,1,1,1
"3011",1,0,0,0,1,1
"3012",1,0,0,1,1,0
"3013",1,0,0,1,1,0
"3014",1,1,0,1,1,0
"3015",1,1,0,1,1,0
"3016",1,1,0,1,1,0
"3017",1,0,0,1,1,1
"3018",1,0,0,1,1,1
"3019",1,0,0,1,1,1
"3020",1,0,0,1,1,1
"3021",1,0,0,1,1,1
"3022",0,0,0,1,1,0
"3023",0,0,0,1,1,0
"3024",1,0,0,1,1,0
"3025",1,0,0,1,1,0
"3026",0,0,0,1,1,0
"3027",0,0,0,1,1,1
"3028",0,0,0,1,1,1
"3029",0,0,0,1,1,1
"3030",1,0,0,1,1,1
"3031",1,0,0,1,1,1
"3032",0,0,0,0,1,0
"3033",0,0,1,0,1,0
"3034",0,0,1,0,1,0
"3035",0,0,1,0,1,0
"3036",0,0,1,0,1,0
"3037",0,0,1,0,1,1
"3038",0,0,1,0,1,1
"3039",0,0,1,0,1,1
"3040",0,0,1,0,1,1
"3041",0,0,1,0,1,1
"3042",0,0,0,1,1,0
"3043",0,1,0,1,1,0
"3044",0,1,0,1,1,0
"3045",0,1,0,1,1,0
"3046",0,1,0,1,1,0
"3047",0,1,0,1,1,1
"3048",1,1,0,1,1,1
"3049",1,1,0,1,1,1
"3050",0,1,0,1,1,1
"3051",1,1,0,0,1,1
"3052",0,0,0,1,1,0
"3053",0,0,0,1,1,0
"3054",0,0,0,1,1,0
"3055",1,0,0,1,1,0
"3056",1,1,0,1,1,0
"3057",0,0,0,1,1,1
"3058",0,1,0,1,1,1
"3059",0,0,0,0,1,1
"3060",1,1,0,0,1,1
"3061",0,1,1,0,1,1
"3062",0,1,0,1,1,0
"3063",0,1,0,1,1,0
"3064",0,0,0,1,1,0
"3065",1,0,0,1,1,0
"3066",0,0,0,1,1,0
"3067",0,0,0,1,1,1
"3068",0,0,0,1,1,1
"3069",0,0,0,1,1,1
"3070",1,0,0,1,1,1
"3071",1,0,0,1,1,1
"3072",0,0,0,1,1,0
"3073",0,0,0,1,1,0
"3074",0,0,0,1,1,0
"3075",0,0,0,1,1,0
"3076",0,1,0,1,1,0
"3077",1,0,0,1,1,1
"3078",1,0,0,1,1,1
"3079",1,0,0,1,1,1
"3080",1,0,0,1,1,1
"3081",1,0,0,1,1,1
"3082",1,0,0,0,1,0
"3083",1,0,0,0,1,0
"3084",0,0,0,0,1,0
"3085",0,0,0,0,1,0
"3086",0,0,0,0,1,0
"3087",0,0,0,0,1,1
"3088",0,0,0,0,1,1
"3089",0,0,1,0,1,1
"3090",0,0,1,0,1,1
"3091",0,0,1,0,1,1
"3092",0,0,0,1,1,0
"3093",0,0,0,1,1,0
"3094",0,0,0,1,1,0
"3095",1,0,0,1,1,0
"3096",1,0,0,1,1,0
"3097",1,1,0,1,1,1
"3098",0,1,0,1,1,1
"3099",1,0,0,1,1,1
"3100",1,0,0,1,1,1
"3101",1,1,0,1,1,1
"3102",1,1,0,0,1,0
"3103",1,1,0,0,1,0
"3104",1,1,0,0,1,0
"3105",1,1,0,0,1,0
"3106",1,1,1,0,1,0
"3107",1,1,1,0,1,1
"3108",1,1,1,0,1,1
"3109",1,1,1,0,1,1
"3110",1,1,1,0,1,1
"3111",1,1,1,0,1,1
"3112",0,1,0,1,1,0
"3113",0,1,0,1,1,0
"3114",0,1,0,1,1,0
"3115",0,1,0,1,1,0
"3116",0,1,0,1,1,0
"3117",0,1,0,1,1,1
"3118",0,1,0,1,1,1
"3119",0,1,0,1,1,1
"3120",0,1,0,1,1,1
"3121",0,1,0,0,1,1
"3122",1,1,1,1,1,0
"3123",1,0,0,1,1,0
"3124",0,0,0,1,1,0
"3125",0,0,0,1,1,0
"3126",1,0,0,1,1,0
"3127",1,0,0,1,1,1
"3128",1,0,0,1,1,1
"3129",0,0,0,1,1,1
"3130",0,0,0,1,1,1
"3131",0,0,0,1,1,1
"3132",0,1,1,1,1,0
"3133",0,1,1,1,1,0
"3134",1,1,1,1,1,0
"3135",1,1,1,0,1,0
"3136",0,1,1,0,1,0
"3137",0,1,1,0,1,1
"3138",1,1,1,0,1,1
"3139",1,1,1,0,1,1
"3140",1,1,1,0,1,1
"3141",1,1,1,0,1,1
"3142",1,0,1,0,1,0
"3143",1,0,1,0,1,0
"3144",1,0,1,0,1,0
"3145",1,0,1,0,1,0
"3146",1,0,1,0,1,0
"3147",1,0,1,0,1,1
"3148",1,0,1,0,1,1
"3149",1,0,1,0,1,1
"3150",1,0,1,0,1,1
"3151",0,0,1,0,1,1
"3152",1,0,0,0,1,0
"3153",1,1,0,0,1,0
"3154",1,0,0,0,1,0
"3155",1,1,0,0,1,0
"3156",0,0,0,0,1,0
"3157",1,0,0,0,1,1
"3158",1,0,1,0,1,1
"3159",0,1,0,0,1,1
"3160",1,0,1,0,1,1
"3161",1,1,1,0,1,1
"3162",0,0,0,1,0,0
"3163",1,0,0,1,1,0
"3164",0,0,0,1,1,0
"3165",1,0,0,1,1,0
"3166",0,0,0,1,1,0
"3167",1,0,0,1,1,1
"3168",0,0,0,1,1,1
"3169",0,0,0,1,1,1
"3170",0,0,0,1,1,1
"3171",1,0,0,1,1,1
"3172",0,0,0,1,1,0
"3173",0,0,0,1,1,0
"3174",0,0,0,1,1,0
"3175",1,0,0,1,1,0
"3176",1,0,0,1,1,0
"3177",1,0,0,1,1,1
"3178",1,0,0,0,1,1
"3179",1,0,0,0,1,1
"3180",1,0,0,0,1,1
"3181",1,0,0,0,1,1
"3182",0,0,1,1,1,0
"3183",0,1,1,1,1,0
"3184",0,1,1,1,1,0
"3185",0,1,0,1,1,0
"3186",0,1,0,1,1,0
"3187",0,1,0,1,1,1
"3188",0,1,0,1,1,1
"3189",1,1,0,1,1,1
"3190",1,1,0,1,1,1
"3191",0,1,0,1,1,1
"3192",0,1,0,1,1,0
"3193",0,1,0,1,1,0
"3194",0,1,0,0,1,0
"3195",0,1,0,0,1,0
"3196",1,0,0,0,1,0
"3197",1,1,0,0,1,1
"3198",1,1,0,0,1,1
"3199",1,0,0,0,1,1
"3200",1,0,0,0,1,1
"3201",1,0,1,0,1,1
"3202",1,1,0,1,1,0
"3203",1,1,0,1,1,0
"3204",1,1,0,1,1,0
"3205",1,1,0,1,1,0
"3206",1,1,0,0,1,0
"3207",1,1,0,0,1,1
"3208",1,1,1,0,1,1
"3209",1,1,1,0,1,1
"3210",0,1,1,0,1,1
"3211",1,1,1,0,1,1
"3212",0,1,1,1,1,0
"3213",0,1,0,1,1,0
"3214",0,0,0,1,1,0
"3215",1,1,0,1,1,0
"3216",1,1,0,1,1,0
"3217",0,1,0,0,1,1
"3218",0,1,0,0,1,1
"3219",0,1,0,0,1,1
"3220",1,1,0,0,1,1
"3221",0,1,0,0,1,1
"3222",0,0,0,1,1,0
"3223",0,0,0,1,1,0
"3224",0,0,0,1,1,0
"3225",0,1,0,1,1,0
"3226",1,1,0,1,1,0
"3227",1,1,0,1,1,1
"3228",1,1,0,1,1,1
"3229",0,1,0,1,1,1
"3230",0,1,0,1,1,1
"3231",0,1,1,0,1,1
"3232",0,0,0,1,1,0
"3233",1,0,0,1,1,0
"3234",1,0,0,1,1,0
"3235",1,0,0,1,1,0
"3236",1,1,0,1,1,0
"3237",0,0,0,1,1,1
"3238",0,0,0,1,1,1
"3239",0,0,0,1,1,1
"3240",0,0,1,1,1,1
"3241",1,0,1,1,1,1
"3242",1,0,1,1,1,0
"3243",1,0,1,1,1,0
"3244",1,0,1,1,1,0
"3245",1,0,1,1,1,0
"3246",1,0,1,1,1,0
"3247",1,0,1,1,1,1
"3248",1,0,1,0,1,1
"3249",1,0,1,0,1,1
"3250",1,0,0,0,1,1
"3251",0,0,0,0,1,1
"3252",1,0,0,1,1,0
"3253",0,0,0,1,1,0
"3254",1,0,0,1,1,0
"3255",1,0,0,1,1,0
"3256",1,0,0,1,1,0
"3257",0,1,0,1,1,1
"3258",0,1,0,1,1,1
"3259",0,1,0,0,1,1
"3260",0,1,0,0,1,1
"3261",0,1,0,0,0,1
"3262",0,1,0,0,1,0
"3263",1,1,0,0,1,0
"3264",0,1,0,0,1,0
"3265",0,1,0,0,1,0
"3266",0,0,0,0,1,0
"3267",0,1,1,0,1,1
"3268",0,0,1,0,1,1
"3269",0,0,1,0,1,1
"3270",0,0,1,0,1,1
"3271",0,0,1,0,1,1
"3272",1,0,1,1,1,0
"3273",1,0,0,1,1,0
"3274",0,0,0,1,1,0
"3275",0,0,0,1,1,0
"3276",1,0,0,1,1,0
"3277",0,0,0,1,1,1
"3278",0,0,0,1,1,1
"3279",0,0,0,1,1,1
"3280",0,0,0,1,1,1
"3281",0,0,0,1,1,1
"3282",1,0,1,0,1,0
"3283",0,0,1,0,1,0
"3284",1,0,1,0,1,0
"3285",0,0,1,0,1,0
"3286",0,0,1,0,1,0
"3287",0,0,1,0,1,1
"3288",0,0,1,0,1,1
"3289",0,0,0,0,1,1
"3290",0,0,1,0,1,1
"3291",0,0,1,0,1,1
"3292",0,0,0,0,1,0
"3293",0,0,0,0,0,0
"3294",0,0,0,0,1,0
"3295",0,0,1,0,1,0
"3296",0,0,1,0,1,0
"3297",0,0,1,0,1,1
"3298",0,0,1,0,1,1
"3299",0,0,1,0,1,1
"3300",0,0,1,0,1,1
"3301",0,0,1,0,1,1
"3302",1,0,0,0,0,0
"3303",1,0,0,0,0,0
"3304",1,0,0,0,0,0
"3305",0,0,0,0,1,0
"3306",1,0,0,0,1,0
"3307",1,0,0,0,0,1
"3308",0,0,0,0,1,1
"3309",0,0,0,0,1,1
"3310",0,0,0,0,1,1
"3311",0,0,0,0,1,1
"3312",1,1,1,1,1,0
"3313",1,1,1,1,1,0
"3314",1,1,0,1,1,0
"3315",1,1,0,1,1,0
"3316",1,1,0,1,1,0
"3317",1,1,0,1,1,1
"3318",0,1,0,0,1,1
"3319",0,1,0,0,1,1
"3320",0,1,0,0,1,1
"3321",0,1,0,0,1,1
"3322",0,0,0,1,1,0
"3323",0,0,0,1,1,0
"3324",0,0,0,1,1,0
"3325",0,0,0,1,1,0
"3326",0,1,0,1,1,0
"3327",0,1,0,1,1,1
"3328",0,1,0,1,1,1
"3329",0,1,0,1,1,1
"3330",0,1,0,1,1,1
"3331",0,0,0,1,1,1
"3332",1,0,0,1,1,0
"3333",1,0,0,1,1,0
"3334",1,0,0,1,1,0
"3335",1,0,0,1,1,0
"3336",1,0,0,1,1,0
"3337",1,0,0,1,1,1
"3338",1,1,0,1,1,1
"3339",1,0,0,0,1,1
"3340",1,0,0,0,1,1
"3341",1,0,0,0,1,1
"3342",0,1,0,0,1,0
"3343",0,0,0,0,1,0
"3344",0,1,0,0,1,0
"3345",0,1,0,0,1,0
"3346",1,1,0,0,1,0
"3347",1,1,0,0,1,1
"3348",0,1,0,0,1,1
"3349",1,1,0,0,1,1
"3350",0,1,0,0,1,1
"3351",0,1,0,0,1,1
"3352",1,0,0,1,0,0
"3353",1,0,0,1,1,0
"3354",1,0,0,1,1,0
"3355",0,1,0,1,1,0
"3356",1,0,0,1,1,0
"3357",1,0,0,1,1,1
"3358",1,0,0,1,1,1
"3359",1,0,0,1,1,1
"3360",1,0,0,1,1,1
"3361",1,0,0,1,1,1
"3362",0,1,0,1,1,0
"3363",0,1,0,1,1,0
"3364",0,1,0,1,1,0
"3365",0,1,0,1,1,0
"3366",1,1,0,1,1,0
"3367",1,1,0,1,1,1
"3368",0,1,0,1,1,1
"3369",1,1,0,1,1,1
"3370",1,1,0,1,1,1
"3371",1,1,0,0,1,1
"3372",1,1,0,1,1,0
"3373",1,0,0,1,1,0
"3374",1,1,0,1,1,0
"3375",1,1,0,1,1,0
"3376",1,1,0,1,1,0
"3377",1,1,0,1,1,1
"3378",0,1,0,1,1,1
"3379",1,1,0,1,1,1
"3380",1,1,0,1,1,1
"3381",0,1,0,1,1,1
"3382",1,1,1,1,1,0
"3383",0,1,1,1,1,0
"3384",0,1,1,1,1,0
"3385",0,1,1,1,1,0
"3386",0,1,0,1,1,0
"3387",1,1,0,1,1,1
"3388",1,1,0,1,1,1
"3389",1,1,0,1,1,1
"3390",1,1,0,1,1,1
"3391",1,1,0,1,1,1
"3392",0,0,0,1,1,0
"3393",1,0,0,1,1,0
"3394",0,0,0,1,1,0
"3395",0,0,0,1,1,0
"3396",1,0,0,1,1,0
"3397",0,0,0,1,1,1
"3398",0,0,0,1,1,1
"3399",0,0,0,1,1,1
"3400",0,0,0,1,1,1
"3401",0,0,0,1,1,1
"3402",1,1,1,1,1,0
"3403",1,1,1,1,1,0
"3404",1,1,1,1,1,0
"3405",1,1,1,1,1,0
"3406",1,1,0,1,1,0
"3407",1,1,0,1,1,1
"3408",1,1,0,1,1,1
"3409",1,1,0,1,1,1
"3410",1,1,0,1,1,1
"3411",1,1,0,1,1,1
"3412",1,0,1,1,1,0
"3413",1,1,0,1,1,0
"3414",1,0,0,1,1,0
"3415",0,1,0,1,1,0
"3416",1,0,0,1,1,0
"3417",0,1,0,1,1,1
"3418",1,0,0,1,1,1
"3419",0,1,0,1,1,1
"3420",1,0,0,1,1,1
"3421",1,1,0,1,1,1
"3422",0,1,0,1,1,0
"3423",0,1,0,1,1,0
"3424",0,1,0,1,1,0
"3425",0,1,0,1,1,0
"3426",1,1,0,1,1,0
"3427",0,1,0,0,1,1
"3428",0,1,0,0,1,1
"3429",0,1,0,0,1,1
"3430",0,1,0,0,1,1
"3431",0,1,0,0,1,1
"3432",1,1,0,1,1,0
"3433",1,1,0,1,1,0
"3434",1,0,0,1,1,0
"3435",1,1,0,1,1,0
"3436",1,0,0,1,1,0
"3437",1,0,0,0,1,1
"3438",1,0,0,0,1,1
"3439",1,0,0,0,1,1
"3440",1,1,0,0,1,1
"3441",1,1,0,0,1,1
"3442",0,0,0,1,1,0
"3443",1,1,0,1,1,0
"3444",0,1,0,1,1,0
"3445",0,0,0,1,1,0
"3446",1,1,0,1,1,0
"3447",1,1,0,1,1,1
"3448",1,1,0,1,1,1
"3449",0,1,0,1,1,1
"3450",1,1,0,1,1,1
"3451",1,1,0,1,1,1
"3452",1,1,0,1,1,0
"3453",1,1,0,1,1,0
"3454",1,1,0,1,1,0
"3455",1,1,0,1,1,0
"3456",0,1,0,1,1,0
"3457",1,1,0,1,1,1
"3458",1,1,0,1,1,1
"3459",1,1,0,1,1,1
"3460",0,0,0,1,1,1
"3461",1,1,0,1,1,1
"3462",0,0,0,0,0,0
"3463",1,0,0,0,0,0
"3464",0,1,0,0,0,0
"3465",0,1,0,0,0,0
"3466",1,1,0,0,1,0
"3467",0,1,0,0,0,1
"3468",1,1,0,0,0,1
"3469",1,1,0,0,0,1
"3470",0,1,0,0,0,1
"3471",0,1,1,0,0,1
"3472",0,0,0,1,1,0
"3473",1,0,0,1,1,0
"3474",1,0,0,1,1,0
"3475",1,0,0,1,1,0
"3476",0,0,0,1,1,0
"3477",1,0,0,1,1,1
"3478",1,0,0,1,1,1
"3479",1,0,0,1,1,1
"3480",1,1,0,1,1,1
"3481",1,0,0,1,1,1
"3482",0,1,0,0,1,0
"3483",0,1,0,0,1,0
"3484",0,1,0,0,1,0
"3485",0,1,1,0,1,0
"3486",1,0,1,0,1,0
"3487",1,1,1,0,1,1
"3488",0,1,1,0,1,1
"3489",1,1,1,0,1,1
"3490",0,1,1,0,1,1
"3491",0,1,1,0,1,1
"3492",0,1,0,0,1,0
"3493",0,1,0,0,1,0
"3494",0,1,0,0,1,0
"3495",0,1,0,0,1,0
"3496",0,1,0,0,1,0
"3497",0,1,1,0,1,1
"3498",0,1,1,0,1,1
"3499",0,1,1,0,1,1
"3500",0,1,1,0,1,1
"3501",0,1,1,0,1,1
"3502",1,1,0,1,1,0
"3503",1,1,0,1,1,0
"3504",1,1,0,1,1,0
"3505",1,1,0,1,1,0
"3506",0,1,0,1,1,0
"3507",1,0,0,1,1,1
"3508",1,1,0,1,1,1
"3509",1,0,0,1,1,1
"3510",1,0,0,0,1,1
"3511",1,0,0,0,1,1
"3512",0,1,0,1,1,0
"3513",0,1,0,1,1,0
"3514",0,1,0,1,1,0
"3515",0,1,0,1,1,0
"3516",0,1,0,1,1,0
"3517",0,1,0,0,1,1
"3518",0,1,0,0,1,1
"3519",0,1,0,0,1,1
"3520",0,1,0,0,1,1
"3521",0,1,0,0,1,1
"3522",0,1,0,0,1,0
"3523",0,1,0,0,1,0
"3524",0,1,0,0,1,0
"3525",0,1,0,0,1,0
"3526",1,1,1,0,1,0
"3527",0,1,1,0,1,1
"3528",0,1,1,0,1,1
"3529",0,1,1,0,1,1
"3530",1,1,1,0,1,1
"3531",1,1,1,0,1,1
"3532",0,0,0,1,1,0
"3533",0,0,0,1,1,0
"3534",1,0,0,1,1,0
"3535",1,0,0,1,1,0
"3536",0,0,0,1,1,0
"3537",0,0,0,1,1,1
"3538",1,0,0,1,0,1
"3539",1,0,0,0,1,1
"3540",1,1,0,0,1,1
"3541",0,1,0,0,0,1
"3542",0,0,0,1,1,0
"3543",0,0,0,0,1,0
"3544",0,0,0,0,1,0
"3545",0,0,0,0,1,0
"3546",0,0,0,0,1,0
"3547",0,0,1,0,1,1
"3548",0,0,1,0,1,1
"3549",0,0,1,0,1,1
